|id|texto|fecha
42|1520578995284320256|Tenemos las mejores propuestas, seguimos mostrando que acá está el cambio que merece Colombia. Hoy, mi amigo y fórmula vicepresidencial, @LuisGMurillo, quien conoce y entiende los retos ambientales como pocos, nos cuenta qué haremos con la deforestación. #LoProgramáticoEsPolítico https://t.co/PNWj2wMbvx|2022-05-01 01:40:58+00:00
43|1520574041224007686|Miles de familias barranquilleras no tienen 3 comidas al día. La corrupción genera pobreza que se traduce en hambre. ¡Esto tiene que parar! #LaVueltaAlCaribe https://t.co/AEAs19TfCP|2022-05-01 01:21:16+00:00
44|1520565400618029058|Barranquilla y el Caribe no van a aceptar más esa frase “que roben pero que hagan”. ¡No! No vamos a permitir más robos, porque cada vez que los corruptos roban nos están arrodillando. #LaVueltaAlCaribe https://t.co/lUbdRljPMQ|2022-05-01 00:46:56+00:00
45|1520564509697581056|@SandovalMCamila @Compromiso_Chap Yo también haré todo. Gracias María Camila. 💜💚|2022-05-01 00:43:24+00:00
46|1520564395386023939|@SandovalMCamila @Compromiso_Chap 💪💜|2022-05-01 00:42:57+00:00
47|1520551053044985856|“Nadie que escoge hacer la guerra y abandonar a las regiones a su suerte, merece una segunda oportunidad para el continuismo”. @LuisGMurillo desde Barranquilla. #LaVueltaAlCaribe https://t.co/tdB2lIL8io|2022-04-30 23:49:56+00:00
48|1520542881550946304|No solo rompen sino que literalmente desaparecen una de nuestras vallas en Medellín y las autoridades no responden. @AlcaldiaMed debe dar garantías a todos los candidatos por igual. ¿Qué están haciendo para esclarecer esto? https://t.co/AIrSf1GwHh|2022-04-30 23:17:27+00:00
49|1520538101864665093|@CVderoux No todo vale. En las urnas Colombia lo reafirmará.|2022-04-30 22:58:28+00:00
50|1520535974077509634|@Rodrigo_Lara_ Rodrigo Lara Bonilla sigue siendo uno de los más importantes y significativos colombianos en la lucha contra la corrupción. Un abrazo solidario para ti Rodrigo y toda tu familia.|2022-04-30 22:50:01+00:00
51|1520523925150744577|Vamos a darle con toda la fuerza este mes. Tenemos la convicción de tener el mejor equipo y la mejor propuesta para el país. ¡No olviden que si algo sabe un hincha del @DIM_Oficial es aguantar! 💪🏽❤️💙 https://t.co/AARKy5agtG|2022-04-30 22:02:08+00:00
