id_df|id|tweet|id_autor|geolocation|metrics|source|created_at
550|1523844279034126337|@josewilmerpache @ficogutierrez este domingo 29 de mayo/22colombia vota por #equipoporcolombiafico #ficopresidente #laravicepresidente |1059526551681810432||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 01:56:02+00:00
551|1523844247467741184|@arianaaladin @isazuleta @sergio_fajardo @ficogutierrez @petrogustavo @pgn_col @cgr_colombia delincuencia|1496456453686804483||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 01:55:54+00:00
552|1523844187048792067|@ficogutierrez no se puede porque la economía la mueve la coca cojan a todos los bandidos y verán como cierran algunos almacenes de los centros comerciales montan locales comerciales para lavar plata osea narcoestado y generan empleos lo que el estado no genera osea que tu tranquilo|1015368314778943488||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 01:55:40+00:00
553|1523844167365009408|"@prensamut @migueluribet @ficogutierrez @horadelaverdad gustavo petro @petrogustavo solo quiere hablar con delincuentes:  con ""otoniel""  con @samuelmorenor @guidonule @piedadcordoba @ivanmorenoroja @emiliotapia13 @farc @comunescol @clandelgolfo @clubamaral @nonoelias @disidenciasc"|283667226||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 01:55:35+00:00
554|1523844167339757570|@julianperrod @ficogutierrez quién más compa|214925831||{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}|Twitter for Android|2022-05-10 01:55:35+00:00
555|1523844161635602435|@gabrieljvelasco @ficogutierrez de nada va ha servir votar todos por fico si hay fraude|3004795030||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 01:55:34+00:00
556|1523843999555067905|@vallevotafico @ficogutierrez fico presidente de la gente  @ficogutierrez|785273524487421952||{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}|Twitter for Android|2022-05-10 01:54:55+00:00
557|1523843927131963392|al menos unas 20 000 personas asistieron hoy al parque bolivar para ver al candidato @ficogutierrez impresionante  jamás había visto el parque así de lleno  |184281165||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 01:54:38+00:00
558|1523843870362062848|@carrionjaime @petrogustavo @ficogutierrez @velascoluisf @pactoliberal |2181047918||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-10 01:54:25+00:00
559|1523843834534404097|@noaladoblemoral @ficogutierrez |583076854||{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}|Twitter for Android|2022-05-10 01:54:16+00:00
560|1523843805392392194|@carrionjaime @petrogustavo @ficogutierrez @velascoluisf @pactoliberal ta loco!!! |2181047918||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-10 01:54:09+00:00
561|1523843773284990993|@juancar03002394 @fredyalejandr16 @augustoocampo @ficogutierrez donde esta esa norma?|119643707||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 01:54:01+00:00
562|1523843711435694080|@pactohmed @ficogutierrez @wilsonariasc @petrogustavo @estebanrestre @independien @jojare2 otros  que están cumpliendo bien con la tarea … esa zuleta  es una maga  los tiene bien adiestrados   entre más patea el burro  más evidente es su torpeza |1081189092384301056||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-10 01:53:47+00:00
563|1523843600034975745|@isazuleta @carlosfgalan @juanmanuelgalan @ficogutierrez 👇👇👇 |1336183502||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-10 01:53:20+00:00
564|1523843586441326592|@sofiasantos021 @ficogutierrez @rodrigo_laras seguida 💪 |1559286102||{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}|Twitter for Android|2022-05-10 01:53:17+00:00
565|1523843584172208128|@anaerazor @isazuleta @ficogutierrez |2811949555||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 01:53:16+00:00
566|1523843499845689345|@isazuleta @carlosfgalan @juanmanuelgalan @ficogutierrez solapados? vaya vaya  la cínica  corrupta  ahora pasa de impoluta  degenerada resentida  siga 👅👅 al @pactohistorico de arrodillada qué ud misma esperaba ser la vice del 💩💩  ahora se entrega vendiendo su honor por un peso esperando un puesto  zángana  parásita |1000064806064476161||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 01:52:56+00:00
567|1523843435064659970|@ficogutierrez@johnmiltonr_@ingrodolfohdez@enrique_gomezm|250149384||{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 01:52:41+00:00
568|1523843401459896322|@lcvelez @pedcas @ficogutierrez @lafm #colombiaenpeligro hay preocupación por candidatos quemados 1°vuelta simpatizaran con la izquierda comunista populista progre socialista en 2°vuelta @pactohistorico @pactocol de @petrogustavo y sus tentáculos @sergio_fajardo @ingrodolfohdez @ibetancourtcol |1408938534510206980||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 01:52:33+00:00
569|1523843397022273536|#unámonosporcolombia trabajemos por la alianza entre @ficogutierrez y @sergio_fajardo entre ambos hay muchas coincidencias programáticas @alejandrochar @marioherzam @vickydavilah @alvarouribevel @dona_pily2 @charoguerra @luisfelipehenao @rodrigo_laras @margaritarepo @davidbarguil|121682433||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-10 01:52:32+00:00
570|1523843389069873152|@pactohmed @ficogutierrez @wilsonariasc @petrogustavo @estebanrestre @independien @jojare2 estaba mirando un video de petro cogiendo con un travesti|888122781753237504||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 01:52:30+00:00
571|1523843371068006402|@alvarouribevel @tonozar si lo dice el presidente @alvarouribevel es por  que es así  presidente @ivanduque por favor ordene reforzar la seguridad  de @ficogutierrez así como ordeno reforzar la del #petroelpatrondelmal|138950073||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-10 01:52:25+00:00
572|1523843262481580036|@ficogutierrez fumigará los mares de coca?|770974494160719872||{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}|Twitter for Android|2022-05-10 01:52:00+00:00
573|1523843139487817734|@ficogutierrez los paras y narcos reunidos en el lugar mas emblemático de fico: la oficina |1303877706854158337||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 01:51:30+00:00
