id_df|id|tweet|id_autor|geolocation|metrics|source|created_at
61|1531649620828471297|@joszefgregori @mirandabogota @profeferley @jotapehernandez @petrogustavo #mujeresconpetroyfrancia|1112894443||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-31 14:51:40+00:00
62|1531649617670156289|@falcontres @petrogustavo @gustavobolivar el principal problema del pacto es su fanatismo  que al igual que el uribismo es agresivo y no se han dado cuenta que  espantan a las personas  @petrogustavo  debe hablar  no solo con bolivar tiene otras personas aliadas que hacen daño por su política agresiva |262800178||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-31 14:51:40+00:00
63|1531649611613589506|@pereiraypereira @ingrodolfohdez @petrogustavo @fiscaliacol    decisivo e innovadora la propuesta del ingeniero al declarar la conmoción interior  el primer decreto será   derogar en el codigo penal  los delitos contra la administración pública |4636555941||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-31 14:51:38+00:00
64|1531649611059838977|@petrogustavo no sea mentiroso  usted lo que quiere es mandarlas a comer      y robarles lo poco que tiene el pueblo    |245870147||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-31 14:51:38+00:00
65|1531649602214154242|@azuerosebas @ingrodolfohdez @petrogustavo @noticiasuno @noticiasuno borró el tweet  dónde estaban informando que la @vicecolombia martha lucia ramirez y el @danielpalam se reunieron con el @ingrodolfohdez  en un hotel @monyrodriguezof    @dcoronell 🤬  mucho chisme en ese noticiero  investiguen  así no se vale |1410787920546566147||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-31 14:51:36+00:00
66|1531649601169764355|@pulzo @petrogustavo me imagino! va a liberar a los presos de allá a cambio de votos   esto se va a volver un mierdero  |853824788||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-31 14:51:36+00:00
67|1531649594559430671|hasta el momento llevo 3 votos más a favor de @petrogustavo vamos hacer historia #petropresidente2022 #pactohistorico #franciamarquezvicepresidenta #progresistasigueprogresista #elecciones2022|2854165984||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-31 14:51:34+00:00
68|1531649591220678657|@vanedelatorre @ingrodolfohdez @petrogustavo que asco vanessa que se preste igual que todos los medios a inflarle la imagen a semejante patan como es ese sr hernandez |405687979||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-31 14:51:33+00:00
69|1531649589278810114|@princesslove_2 @jmolina1695 @petrogustavo jajajajaja  en todo caso toca revisar la noticias y más después de 8 años de la aclaración del medio  esta muy mal informada por eso cree en las propuestas de petro  un dato ya por el porcentaje del escrutinio no puede aumentar casi nada  los progresistas y sus matemáticas|404348717||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-31 14:51:33+00:00
70|1531649584392462339|@kevinhartmannc @lfmedinamadrid temas de @petrogustavo que no gustan  1  programa desfinanciado en 65 billones  2  acabar con sistema de salud 3  eliminar la exploración y explotación de hidrocarburos 4  control de precios 5  acabar el esmad 6  aliados polís|126480971||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-31 14:51:32+00:00
71|1531649582630854656|"@ppaola48 @soycamilogutier @petrogustavo @ficogutierrez ah sí? ""federico presidente"" jajajaj  re quemado"|1675959870||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-31 14:51:31+00:00
72|1531649580273631233|@jeshus_f7 @lcvelez @petrogustavo los uribistas son protagonistas ? ud en que mundo vive ?uribe perdió en las legislativas 29 curules entre senado y cámara el 13 de marzo  ya no es mayoría en senado ni en cámara las cuentas suyas son de primera vuelta y cree que todos los votos se van para rodolfo jajajajaja|236529798||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-31 14:51:31+00:00
73|1531649576746291201|@jhonatanmehz @edwinpalmaegea @petrogustavo @ecopetrol_sa @ingrodolfohdez jonathan demuestra su odio y resentimiento contra los derechos de los trabajadores  que bueno fuera que todos los trabajadores tuviéramos derecho con nuestras familias a vida digna  no continuar como están la mayoría en colombia  salarios y prestaciones de miseria |2434785750||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-31 14:51:30+00:00
74|1531649576632983552|@nicolasgomezmsn @petrogustavo como uribe?|118179088||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-31 14:51:30+00:00
75|1531649576192593920|@ximenacalero1 @andriv123 @mauroelgrandote @fiquistasapetro @ficogutierrez @petrogustavo @ingrodolfohdez las felicito ellas sabran porque lo hacen  cada quien es libre de cambiar su voto todo se ciñe a las necesidades de cada persona |523904251||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-31 14:51:30+00:00
76|1531649575207018497|@guribe3 @petrogustavo no nos pongamos a esperar que nos caiga la salvación del cielo  que cada uno lleve otro votante que antes no haya votado por petro  esa es la campaña! uno solo!|1095881237959491586||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-31 14:51:30+00:00
77|1531649574464540672|@petrogustavo señor petro  sea serio  madure  busque hacer una campaña limpia  no con basura |524309583||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-31 14:51:29+00:00
